46,46.02129,46.09359,46.16588,46.27294,46.37999
47,47.02218,47.09633,47.17048,47.28006,47.38963
48,48.02307,48.09907,48.17508,48.28717,48.39927
49,49.02395,49.10181,49.17967,49.29429,49.40891
50,50.02484,50.10456,50.18427,50.30141,50.41856
51,51.02573,51.1073,51.18887,51.30853,51.4282
52,52.02661,52.11004,52.19346,52.31565,52.43784
53,53.0275,53.11278,53.19806,53.32277,53.44748
54,54.02839,54.11552,54.20266,54.32989,54.45712
55,55.02928,55.11827,55.20725,55.33701,55.46676
56,56.03016,56.12101,56.21185,56.34413,56.4764
57,57.03105,57.12375,57.21645,57.35125,57.48605
58,58.03194,58.12649,58.22104,58.35837,58.49569
59,59.03283,59.12923,59.22564,59.36549,59.50533
60,60.03371,60.13198,60.23024,60.3726,60.51497
61,61.03485,61.1355,61.23615,61.38133,61.52651
62,62.03606,62.13926,62.24246,62.39055,62.53864
63,63.03728,63.14302,63.24877,63.39976,63.55076
64,64.03849,64.14678,64.25508,64.40898,64.56288
65,65.0397,65.15055,65.26139,65.4182,65.57501
66,66.04092,66.15431,66.2677,66.42742,66.58713
67,67.04213,67.15807,67.27401,67.43663,67.59926
68,68.04334,68.16183,68.28032,68.44585,68.61138
69,69.04456,69.1656,69.28663,69.45507,69.6235
70,70.04577,70.16936,70.29295,70.46429,70.63563
71,71.04698,71.17312,71.29926,71.4735,71.64775
72,72.0482,72.17688,72.30557,72.48272,72.65988
73,73.04941,73.18065,73.31188,73.49194,73.672
74,74.05062,74.18441,74.31819,74.50116,74.68412
75,75.05184,75.18817,75.3245,75.51037,75.69625
76,76.05305,76.19193,76.33081,76.51959,76.70837
77,77.05427,77.19569,77.33712,77.52881,77.7205
78,78.05548,78.19946,78.34343,78.53803,78.73262
79,79.05669,79.20322,79.34975,79.54724,79.74474
80,80.05791,80.20698,80.35606,80.55646,80.75687
81,81.0594,81.21157,81.36374,81.56736,81.77099
82,82.06102,82.21653,82.37204,82.57903,82.78603
83,83.06264,83.22149,83.38034,83.5907,83.80106
84,84.06426,84.22645,84.38865,84.60238,84.8161
85,85.06588,85.23142,85.39695,85.61405,85.83114
86,86.0675,86.23638,86.40526,86.62572,86.84618
87,87.06912,87.24134,87.41356,87.63739,87.86121
88,88.07074,88.24631,88.42187,88.64906,88.87625
89,89.07236,89.25127,89.43017,89.66073,89.89129
90,90.07398,90.25623,90.43848,90.6724,90.90632
91,91.0756,91.26119,91.44678,91.68407,91.92136
92,92.07723,92.26616,92.45509,92.69574,92.9364
93,93.07885,93.27112,93.46339,93.70741,93.95143
94,94.08047,94.27608,94.47169,94.71908,94.96647
95,95.08209,95.28104,95.48,95.73075,95.98151
96,96.08371,96.28601,96.4883,96.74242,96.99655
97,97.08533,97.29097,97.49661,97.7541,98.01158
98,98.08695,98.29593,98.50491,98.76577,99.02662
99,99.08857,99.30089,99.51322,99.77744,100.0417
100,100.0902,100.3059,100.5215,100.7891,101.0567
101,101.0918,101.3104,101.5289,101.7996,102.0703
102,102.0935,102.3146,102.5357,102.8093,103.0829
103,103.0952,103.3188,103.5425,103.819,104.0956
104,104.0969,104.3231,104.5493,104.8288,105.1082
105,105.0985,105.3273,105.5561,105.8385,106.1209
106,106.1002,106.3315,106.5629,106.8482,107.1335
107,107.1019,107.3358,107.5697,107.8579,108.1462
108,108.1035,108.34,108.5765,108.8676,109.1588
109,109.1052,109.3442,109.5833,109.8774,110.1714
110,110.1069,110.3485,110.5901,110.8871,111.1841
111,111.1085,111.3527,111.5969,111.8968,112.1967
112,112.1102,112.3569,112.6037,112.9065,113.2094
113,113.1119,113.3612,113.6104,113.9162,114.222
114,114.1135,114.3654,114.6172,114.926,115.2347
115,115.1152,115.3696,115.624,115.9357,116.2473
116,116.1169,116.3739,116.6308,116.9454,117.26
117,117.1186,117.3781,117.6376,117.9551,118.2726
118,118.1202,118.3823,118.6444,118.9648,119.2853
119,119.1219,119.3866,119.6512,119.9746,120.2979
120,120.1236,120.3908,120.658,120.9843,121.3106
121,121.1257,121.3959,121.666,121.9958,122.3256
122,122.1283,122.4017,122.6751,123.009,123.3428
123,123.131,123.4076,123.6842,124.0221,124.36
124,124.1336,124.4134,124.6933,125.0352,125.3772
125,125.1362,125.4193,125.7023,126.0484,126.3944
126,126.1388,126.4251,126.7114,127.0615,127.4116
127,127.1414,127.431,127.7205,128.0746,128.4288
128,128.144,128.4368,128.7296,129.0878,129.446
129,129.1466,129.4427,129.7387,130.1009,130.4632
130,130.1492,130.4485,130.7478,131.1141,131.4804
131,131.1519,131.4544,131.7568,132.1272,132.4976
132,132.1545,132.4602,132.7659,133.1403,133.5148
133,133.1571,133.466,133.775,134.1535,134.5319
134,134.1597,134.4719,134.7841,135.1666,135.5491
135,135.1623,135.4777,135.7932,136.1798,136.5663
136,136.1649,136.4836,136.8023,137.1929,137.5835
137,137.1675,137.4894,137.8113,138.206,138.6007
138,138.1702,138.4953,138.8204,139.2192,139.6179
139,139.1728,139.5011,139.8295,140.2323,140.6351
140,140.1754,140.507,140.8386,141.2454,141.6523
141,141.1779,141.5131,141.8483,142.2593,142.6703
142,142.1803,142.5196,142.8589,143.2741,143.6893
143,143.1827,143.5261,143.8695,144.2889,144.7083
144,144.1851,144.5326,144.88,145.3036,145.7272
145,145.1875,145.539,145.8906,146.3184,146.7462
146,146.1899,146.5455,146.9011,147.3332,147.7652
147,147.1923,147.552,147.9117,148.3479,148.7842
148,148.1947,148.5585,148.9223,149.3627,149.8031
149,149.1971,149.5649,149.9328,150.3775,150.8221
150,150.1995,150.5714,150.9434,151.3922,151.8411
151,151.2019,151.5779,151.9539,152.407,152.8601
152,152.2043,152.5844,152.9645,153.4218,153.8791
153,153.2067,153.5909,153.9751,154.4365,154.898
154,154.2091,154.5973,154.9856,155.4513,155.917
155,155.2115,155.6038,155.9962,156.4661,156.936
156,156.2139,156.6103,157.0067,157.4809,157.955
157,157.2163,157.6168,158.0173,158.4956,158.9739
158,158.2187,158.6233,159.0279,159.5104,159.9929
159,159.2211,159.6297,160.0384,160.5252,161.0119
160,160.2235,160.6362,161.049,161.5399,162.0309
161,161.2259,161.6428,162.0596,162.5549,163.0501
162,162.2285,162.6494,163.0703,163.57,164.0698
163,163.2311,163.6561,164.081,164.5852,165.0894
164,164.2337,164.6627,165.0917,165.6004,166.1091
165,165.2363,165.6694,166.1024,166.6156,167.1287
166,166.2389,166.676,167.1131,167.6308,168.1484
167,167.2414,167.6826,168.1239,168.6459,169.168
168,168.244,168.6893,169.1346,169.6611,170.1877
169,169.2466,169.6959,170.1453,170.6763,171.2073
170,170.2492,170.7026,171.156,171.6915,172.227
171,171.2518,171.7092,172.1667,172.7067,173.2466
172,172.2544,172.7159,173.1774,173.7218,174.2663
173,173.257,173.7225,174.1881,174.737,175.2859
174,174.2595,174.7292,175.1988,175.7522,176.3056
175,175.2621,175.7358,176.2095,176.7674,177.3252
176,176.2647,176.7425,177.2202,177.7826,178.3449
177,177.2673,177.7491,178.2309,178.7977,179.3645
178,178.2699,178.7558,179.2416,179.8129,180.3842
179,179.2725,179.7624,180.2524,180.8281,181.4038
180,180.2751,180.7691,181.2631,181.8433,182.4235
181,181.2777,181.7758,182.2738,182.8586,183.4434
182,182.2803,182.7825,183.2848,183.8744,184.464
183,183.2829,183.7893,184.2958,184.8902,185.4846
184,184.2856,184.7961,185.3067,185.906,186.5052
185,185.2882,185.8029,186.3177,186.9218,187.5259
186,186.2908,186.8097,187.3286,187.9375,188.5465
187,187.2935,187.8165,188.3396,188.9533,189.5671
188,188.2961,188.8233,189.3505,189.9691,190.5877
189,189.2987,189.8301,190.3615,190.9849,191.6083
190,190.3014,190.8369,191.3724,192.0007,192.6289
191,191.304,191.8437,192.3834,193.0164,193.6495
192,192.3066,192.8505,193.3943,194.0322,194.6701
193,193.3093,193.8573,194.4053,195.048,195.6907
194,194.3119,194.8641,195.4162,196.0638,196.7113
195,195.3145,195.8709,196.4272,197.0795,197.7319
196,196.3172,196.8776,197.4381,198.0953,198.7525
197,197.3198,197.8844,198.4491,199.1111,199.7731
198,198.3224,198.8912,199.46,200.1269,200.7937
199,199.3251,199.898,200.471,201.1427,201.8143
200,200.3277,200.9048,201.4819,202.1584,202.8349
201,201.3305,201.912,202.4934,203.175,203.8566
202,202.3338,202.9203,203.5069,204.1944,204.8819
203,203.3371,203.9287,204.5203,205.2137,205.9072
204,204.3405,204.9371,205.5338,206.2331,206.9325
205,205.3438,205.9455,206.5472,207.2525,207.9578
206,206.3471,206.9539,207.5606,208.2719,208.9831
207,207.3505,207.9623,208.5741,209.2912,210.0084
208,208.3538,208.9706,209.5875,210.3106,211.0337
209,209.3571,209.979,210.6009,211.33,212.059
210,210.3604,210.9874,211.6144,212.3493,213.0843
211,211.3638,211.9958,212.6278,213.3687,214.1096
212,212.3671,213.0042,213.6413,214.3881,215.1349
213,213.3704,214.0126,214.6547,215.4075,216.1602
214,214.3738,215.021,215.6681,216.4268,217.1855
215,215.3771,216.0293,216.6816,217.4462,218.2108
216,216.3804,217.0377,217.695,218.4656,219.2361
217,217.3838,218.0461,218.7085,219.4849,220.2614
218,218.3871,219.0545,219.7219,220.5043,221.2867
219,219.3904,220.0629,220.7353,221.5237,222.312
220,220.3938,221.0713,221.7488,222.543,223.3373
221,221.3971,222.0797,222.7622,223.5623,224.3625
222,222.4005,223.0881,223.7756,224.5811,225.3866
223,223.404,224.0964,224.7889,225.5998,226.4106
224,224.4074,225.1048,225.8023,226.6185,227.4347
225,225.4108,226.1132,226.8157,227.6372,228.4588
226,226.4143,227.1216,227.829,228.656,229.4829
227,227.4177,228.13,228.8424,229.6747,230.507
228,228.4211,229.1384,229.8558,230.6934,231.5311
229,229.4246,230.1468,230.8691,231.7122,232.5552
230,230.428,231.1552,231.8825,232.7309,233.5793
231,231.4314,232.1636,232.8958,233.7496,234.6034
232,232.4349,233.172,233.9092,234.7683,235.6275
233,233.4383,234.1804,234.9226,235.7871,236.6516
234,234.4417,235.1888,235.9359,236.8058,237.6757
235,235.4452,236.1972,236.9493,237.8245,238.6998
236,236.4486,237.2056,237.9627,238.8433,239.7238
237,237.4521,238.214,238.976,239.862,240.7479
238,238.4555,239.2224,239.9894,240.8807,241.772
239,239.4589,240.2308,241.0028,241.8994,242.7961
240,240.4624,241.2392,242.0161,242.9182,243.8202
241,241.4658,242.2476,243.0295,243.9369,244.8444
242,242.4693,243.2561,244.0429,244.9563,245.8697
243,243.4728,244.2645,245.0563,245.9757,246.8951
244,244.4762,245.273,246.0697,246.9951,247.9204
245,245.4797,246.2814,247.0831,248.0144,248.9457
246,246.4832,247.2899,248.0965,249.0338,249.9711
247,247.4867,248.2983,249.1099,250.0532,250.9964
248,248.4902,249.3068,250.1234,251.0726,252.0218
249,249.4937,250.3152,251.1368,252.0919,253.0471
250,250.4971,251.3237,252.1502,253.1113,254.0724
251,251.5006,252.3321,253.1636,254.1307,255.0978
252,252.5041,253.3406,254.177,255.1501,256.1231
253,253.5076,254.349,255.1904,256.1694,257.1485
254,254.5111,255.3574,256.2038,257.1888,258.1738
255,255.5146,256.3659,257.2172,258.2082,259.1991
256,256.5181,257.3743,258.2306,259.2276,260.2245
257,257.5215,258.3828,259.244,260.2469,261.2498
258,258.525,259.3912,260.2575,261.2663,262.2752
259,259.5285,260.3997,261.2709,262.2857,263.3005
260,260.532,261.4081,262.2843,263.3051,264.3258
261,261.5355,262.4166,263.2977,264.3244,265.3512
262,262.5392,263.4256,264.312,265.3451,266.3782
263,263.5429,264.4347,265.3264,266.3659,267.4053
264,264.5467,265.4437,266.3407,267.3866,268.4324
265,265.5504,266.4527,267.3551,268.4073,269.4595
266,266.5542,267.4618,268.3694,269.428,270.4866
267,267.5579,268.4708,269.3837,270.4487,271.5137
268,268.5617,269.4799,270.3981,271.4695,272.5408
269,269.5654,270.4889,271.4124,272.4902,273.5679
270,270.5691,271.498,272.4268,273.5109,274.5951
271,271.5729,272.507,273.4411,274.5316,275.6222
272,272.5766,273.5161,274.4555,275.5524,276.6493
273,273.5804,274.5251,275.4698,276.5731,277.6764
274,274.5841,275.5341,276.4842,277.5938,278.7035
275,275.5879,276.5432,277.4985,278.6145,279.7306
276,276.5916,277.5522,278.5129,279.6353,280.7577
277,277.5953,278.5613,279.5272,280.656,281.7848
278,278.5991,279.5703,280.5416,281.6767,282.8119
279,279.6028,280.5794,281.5559,282.6974,283.839
280,280.6066,281.5884,282.5703,283.7182,284.8661
281,281.6103,282.5975,283.5846,284.7389,285.8932
282,282.6137,283.6062,284.5987,285.7593,286.92
283,283.617,284.6149,285.6127,286.7797,287.9467
284,284.6204,285.6236,286.6268,287.8001,288.9735
285,285.6237,286.6323,287.6409,288.8206,290.0002
286,286.6271,287.641,288.6549,289.841,291.027
287,287.6304,288.6497,289.669,290.8614,292.0538
288,288.6338,289.6584,290.683,291.8818,293.0805
289,289.6371,290.6671,291.6971,292.9022,294.1073
290,290.6405,291.6758,292.7112,293.9226,295.134
291,291.6438,292.6845,293.7252,294.943,296.1608
292,292.6472,293.6932,294.7393,295.9634,297.1876
293,293.6506,294.7019,295.7533,296.9838,298.2143
294,294.6539,295.7107,296.7674,298.0042,299.2411
295,295.6573,296.7194,297.7815,299.0246,300.2678
296,296.6606,297.7281,298.7955,300.0451,301.2946
297,297.664,298.7368,299.8096,301.0655,302.3214
298,298.6673,299.7455,300.8236,302.0859,303.3481
299,299.6707,300.7542,301.8377,303.1063,304.3749
300,300.674,301.7629,302.8518,304.1267,305.4016
301,301.6774,302.7716,303.8658,305.1471,306.4284
302,302.6806,303.7798,304.879,306.1661,307.4532
303,303.6839,304.7879,305.8919,307.1847,308.4775
304,304.6872,305.796,306.9049,308.2034,309.5018
305,305.6904,306.8041,307.9178,309.222,310.5262
306,306.6937,307.8123,308.9308,310.2406,311.5505
307,307.697,308.8204,309.9438,311.2593,312.5748
308,308.7002,309.8285,310.9567,312.2779,313.5992
309,309.7035,310.8366,311.9697,313.2966,314.6235
310,310.7068,311.8447,312.9826,314.3152,315.6478
311,311.71,312.8528,313.9956,315.3339,316.6722
312,312.7133,313.8609,315.0086,316.3525,317.6965
313,313.7166,314.869,316.0215,317.3712,318.7208
314,314.7198,315.8772,317.0345,318.3898,319.7452
315,315.7231,316.8853,318.0474,319.4085,320.7695
316,316.7264,317.8934,319.0604,320.4271,321.7938
317,317.7296,318.9015,320.0733,321.4458,322.8182
318,318.7329,319.9096,321.0863,322.4644,323.8425
319,319.7362,320.9177,322.0993,323.4831,324.8668
320,320.7394,321.9258,323.1122,324.5017,325.8912
321,321.7427,322.9339,324.1252,325.5203,326.9155
322,322.7456,323.9423,325.1389,326.5403,327.9417
323,323.7483,324.9506,326.153,327.5608,328.9686
324,324.751,325.959,327.1671,328.5813,329.9955
325,325.7537,326.9674,328.1811,329.6017,331.0223
326,326.7565,327.9758,329.1952,330.6222,332.0492
327,327.7592,328.9842,330.2092,331.6426,333.076
328,328.7619,329.9926,331.2233,332.6631,334.1029
329,329.7646,331.001,332.2373,333.6835,335.1298
330,330.7674,332.0094,333.2514,334.704,336.1566
331,331.7701,333.0178,334.2654,335.7245,337.1835
332,332.7728,334.0261,335.2795,336.7449,338.2104
333,333.7755,335.0345,336.2935,337.7654,339.2372
334,334.7783,336.0429,337.3076,338.7858,340.2641
335,335.781,337.0513,338.3216,339.8063,341.2909
336,336.7837,338.0597,339.3357,340.8267,342.3178
337,337.7864,339.0681,340.3497,341.8472,343.3447
338,338.7892,340.0765,341.3638,342.8677,344.3715
339,339.7919,341.0849,342.3778,343.8881,345.3984
340,340.7946,342.0932,343.3919,344.9086,346.4252
341,341.7973,343.1016,344.4059,345.929,347.4521
342,342.8,344.1092,345.4183,346.9468,348.4752
343,343.8026,345.1162,346.4299,347.9631,349.4964
344,344.8052,346.1233,347.4414,348.9795,350.5176
345,345.8078,347.1304,348.453,349.9959,351.5388
346,346.8104,348.1375,349.4645,351.0123,352.56
347,347.8131,349.1446,350.4761,352.0286,353.5812
348,348.8157,350.1517,351.4877,353.045,354.6024
349,349.8183,351.1587,352.4992,354.0614,355.6236
350,350.8209,352.1658,353.5108,355.0778,356.6448
351,351.8235,353.1729,354.5223,356.0941,357.6659
352,352.8261,354.18,355.5339,357.1105,358.6871
353,353.8287,355.1871,356.5454,358.1269,359.7083
354,354.8314,356.1942,357.557,359.1433,360.7295
355,355.834,357.2013,358.5685,360.1596,361.7507
356,356.8366,358.2083,359.5801,361.176,362.7719
357,357.8392,359.2154,360.5916,362.1924,363.7931
358,358.8418,360.2225,361.6032,363.2088,364.8143
359,359.8444,361.2296,362.6147,364.2251,365.8355
360,360.847,362.2367,363.6263,365.2415,366.8567
361,361.8497,363.2438,364.6379,366.2579,367.8779
362,362.8521,364.2506,365.649,367.2737,368.8984
363,363.8545,365.2572,366.6598,368.2891,369.9184
364,364.8569,366.2637,367.6706,369.3045,370.9384
365,365.8592,367.2703,368.6814,370.3199,371.9583
366,366.8616,368.2769,369.6923,371.3353,372.9783
367,367.864,369.2835,370.7031,372.3507,373.9983
368,368.8664,370.2901,371.7139,373.3661,375.0183
369,369.8687,371.2967,372.7247,374.3815,376.0383
370,370.8711,372.3033,373.7356,375.3969,377.0583
371,371.8735,373.3099,374.7464,376.4123,378.0783
372,372.8759,374.3165,375.7572,377.4277,379.0983
373,373.8782,375.3231,376.768,378.4431,380.1183
374,374.8806,376.3297,377.7788,379.4585,381.1382
375,375.883,377.3363,378.7897,380.4739,382.1582
376,376.8854,378.3429,379.8005,381.4894,383.1782
377,377.8877,379.3495,380.8113,382.5048,384.1982
378,378.8901,380.3561,381.8221,383.5202,385.2182
379,379.8925,381.3627,382.8329,384.5356,386.2382
380,380.8948,382.3693,383.8438,385.551,387.2582
381,381.8972,383.3759,384.8546,386.5664,388.2782
382,382.8997,384.3824,385.8651,387.5814,389.2977
383,383.9024,385.3889,386.8753,388.5961,390.3168
384,384.9051,386.3953,387.8855,389.6108,391.336
385,385.9077,387.4017,388.8958,390.6254,392.3551
386,386.9104,388.4082,389.906,391.6401,393.3742
387,387.9131,389.4146,390.9162,392.6548,394.3933
388,388.9157,390.4211,391.9264,393.6694,395.4125
389,389.9184,391.4275,392.9367,394.6841,396.4316
390,390.921,392.434,393.9469,395.6988,397.4507
391,391.9237,393.4404,394.9571,396.7135,398.4698
392,392.9264,394.4468,395.9673,397.7281,399.489
393,393.929,395.4533,396.9775,398.7428,400.5081
394,394.9317,396.4597,397.9878,399.7575,401.5272
395,395.9344,397.4662,398.998,400.7722,402.5463
396,396.937,398.4726,400.0082,401.7868,403.5655
397,397.9397,399.4791,401.0184,402.8015,404.5846
398,398.9423,400.4855,402.0286,403.8162,405.6037
399,399.945,401.4919,403.0389,404.8309,406.6228
400,400.9477,402.4984,404.0491,405.8455,407.642
401,401.9503,403.5048,405.0593,406.8602,408.6611
402,402.9527,404.5109,406.0692,407.8743,409.6794
403,403.9548,405.5166,407.0785,408.8876,410.6966
404,404.9568,406.5223,408.0878,409.9008,411.7138
405,405.9588,407.528,409.0972,410.9141,412.731
406,406.9609,408.5337,410.1065,411.9274,413.7483
407,407.9629,409.5394,411.1159,412.9407,414.7655
408,408.9649,410.5451,412.1252,413.9539,415.7827
409,409.967,411.5508,413.1346,414.9672,416.7999
410,410.969,412.5565,414.1439,415.9805,417.8171
411,411.971,413.5622,415.1533,416.9938,418.8343
412,412.9731,414.5678,416.1626,418.0071,419.8515
413,413.9751,415.5735,417.1719,419.0203,420.8687
414,414.9772,416.5792,418.1813,420.0336,421.886
415,415.9792,417.5849,419.1906,421.0469,422.9032
416,416.9812,418.5906,420.2,422.0602,423.9204
417,417.9833,419.5963,421.2093,423.0735,424.9376
418,418.9853,420.602,422.2187,424.0867,425.9548
419,419.9873,421.6077,423.228,425.1,426.972
420,420.9894,422.6134,424.2374,426.1133,427.9892
421,421.9914,423.619,425.2467,427.1266,429.0065
422,422.9933,424.6243,426.2553,428.1391,430.0228
423,423.9951,425.6288,427.2626,429.15,431.0375
424,424.9969,426.6334,428.2698,430.161,432.0523
425,425.9987,427.6379,429.2771,431.172,433.067
426,427.0005,428.6424,430.2844,432.183,434.0817
427,428.0022,429.6469,431.2916,433.194,435.0964
428,429.004,430.6514,432.2989,434.205,436.1112
429,430.0058,431.656,433.3061,435.216,437.1259
430,431.0076,432.6605,434.3134,436.227,438.1406
431,432.0093,433.665,435.3207,437.238,439.1554
432,433.0111,434.6695,436.3279,438.249,440.1701
433,434.0129,435.674,437.3352,439.26,441.1848
434,435.0147,436.6786,438.3425,440.271,442.1995
435,436.0165,437.6831,439.3497,441.282,443.2143
436,437.0182,438.6876,440.357,442.293,444.229
437,438.02,439.6921,441.3642,443.304,445.2437
438,439.0218,440.6966,442.3715,444.315,446.2585
439,440.0236,441.7012,443.3788,445.326,447.2732
440,441.0254,442.7057,444.386,446.337,448.2879
441,442.0271,443.7102,445.3933,447.348,449.3026
442,443.029,444.7149,446.4008,448.3592,450.3177
443,444.0312,445.7201,447.409,449.3713,451.3336
444,445.0334,446.7253,448.4172,450.3834,452.3495
445,446.0356,447.7305,449.4254,451.3954,453.3654
446,447.0378,448.7357,450.4336,452.4075,454.3814
447,448.04,449.7409,451.4418,453.4195,455.3973
448,449.0422,450.7461,452.45,454.4316,456.4132
449,450.0444,451.7513,453.4582,455.4436,457.4291
450,451.0466,452.7565,454.4664,456.4557,458.445
451,452.0488,453.7617,455.4746,457.4677,459.4609
452,453.051,454.7669,456.4828,458.4798,460.4768
453,454.0532,455.7721,457.491,459.4919,461.4928
454,455.0554,456.7773,458.4992,460.5039,462.5087
455,456.0576,457.7825,459.5073,461.516,463.5246
456,457.0598,458.7877,460.5155,462.528,464.5405
457,458.062,459.7929,461.5237,463.5401,465.5564
458,459.0642,460.7981,462.5319,464.5521,466.5723
459,460.0664,461.8033,463.5401,465.5642,467.5882
460,461.0686,462.8085,464.5483,466.5762,468.6042
461,462.0708,463.8137,465.5565,467.5883,469.6201
462,463.073,464.8189,466.5648,468.6004,470.6361
463,464.0752,465.8244,467.5736,469.613,471.6524
464,465.0774,466.8298,468.5823,470.6255,472.6686
465,466.0795,467.8353,469.5911,471.638,473.6849
466,467.0817,468.8408,470.5998,472.6505,474.7012
467,468.0839,469.8462,471.6086,473.663,475.7175
468,469.0861,470.8517,472.6173,474.6756,476.7338
469,470.0882,471.8572,473.6261,475.6881,477.7501
470,471.0904,472.8626,474.6348,476.7006,478.7664
471,472.0926,473.8681,475.6436,477.7131,479.7826
472,473.0948,474.8736,476.6523,478.7256,480.7989
473,474.0969,475.879,477.6611,479.7382,481.8152
474,475.0991,476.8845,478.6698,480.7507,482.8315
475,476.1013,477.8899,479.6786,481.7632,483.8478
476,477.1035,478.8954,480.6873,482.7757,484.8641
477,478.1057,479.9009,481.6961,483.7882,485.8804
478,479.1078,480.9063,482.7048,484.8008,486.8967
479,480.11,481.9118,483.7136,485.8133,487.9129
480,481.1122,482.9173,484.7224,486.8258,488.9292
481,482.1144,483.9227,485.7311,487.8383,489.9455
482,483.1164,484.9279,486.7395,488.8503,490.9611
483,484.1175,485.9313,487.7451,489.8583,491.9715
484,485.1185,486.9346,488.7507,490.8663,492.9819
485,486.1196,487.9379,489.7563,491.8743,493.9923
486,487.1206,488.9413,490.7619,492.8823,495.0026
487,488.1217,489.9446,491.7675,493.8903,496.013
488,489.1228,490.9479,492.7731,494.8982,497.0234
489,490.1238,491.9513,493.7787,495.9062,498.0338
490,491.1249,492.9546,494.7843,496.9142,499.0442
491,492.126,493.9579,495.7899,497.9222,500.0546
492,493.127,494.9613,496.7955,498.9302,501.0649
493,494.1281,495.9646,497.8011,499.9382,502.0753
494,495.1291,496.9679,498.8067,500.9462,503.0857
495,496.1302,497.9712,499.8123,501.9542,504.0961
496,497.1313,498.9746,500.8179,502.9622,505.1065
497,498.1323,499.9779,501.8235,503.9702,506.1169
498,499.1334,500.9812,502.8291,504.9782,507.1272
499,500.1344,501.9846,503.8347,505.9862,508.1376
500,501.1355,502.9879,504.8403,506.9942,509.148
501,502.1366,503.9912,505.8459,508.0021,510.1584
502,503.1376,504.9945,506.8514,509.01,511.1686
503,504.1385,505.9969,507.8552,510.0155,512.1757
504,505.1395,506.9992,508.859,511.0209,513.1828
505,506.1404,508.0016,509.8628,512.0264,514.1899
506,507.1413,509.004,510.8666,513.0318,515.197
507,508.1422,510.0063,511.8704,514.0372,516.2041
508,509.1432,511.0087,512.8742,515.0427,517.2112
509,510.1441,512.011,513.8779,516.0481,518.2183
510,511.145,513.0134,514.8817,517.0535,519.2253
511,512.1459,514.0157,515.8855,518.059,520.2324
512,513.1469,515.0181,516.8893,519.0644,521.2395
513,514.1478,516.0204,517.8931,520.0699,522.2466
514,515.1487,517.0228,518.8969,521.0753,523.2537
515,516.1496,518.0252,519.9007,522.0807,524.2608
516,517.1506,519.0275,520.9045,523.0862,525.2679
517,518.1515,520.0299,521.9082,524.0916,526.275
518,519.1524,521.0322,522.912,525.097,527.282
519,520.1533,522.0346,523.9158,526.1025,528.2891
520,521.1543,523.0369,524.9196,527.1079,529.2962
521,522.1552,524.0393,525.9234,528.1134,530.3033
522,523.1561,525.0417,526.9272,529.1188,531.3104
523,524.1571,526.044,527.9309,530.1237,532.3164
524,525.1581,527.0463,528.9346,531.1285,533.3224
525,526.1591,528.0487,529.9383,532.1333,534.3284
